product_id,months_included,n_rows,actual_total,pred_total,mae,rmse,smape,wape,bias_ratio
LC405,6,6,1635.0,1186.3669857465559,123.477219458805,139.677570234733,0.5107446559743075,0.45312741085799996,-0.27439328088895665
LC209,6,6,1135.0,902.807313923342,144.74097568211025,158.67627433276186,1.0316711688993436,0.7651505322402303,-0.20457505381203342
LC205,6,6,1129.0,735.7368120878907,82.16630334307241,92.4507005274129,0.5067076660729699,0.4366676882714211,-0.34832877583003485
LC983,6,6,1118.0,886.694278778454,98.58375221979635,122.87286821709095,0.7220226384795474,0.529072015490857,-0.2068924161194509
LC207,6,6,1072.0,776.9995262878391,100.8499628643786,120.45346772778274,0.7090380808810052,0.5644587473752534,-0.2751870090598516
LC555,6,6,1017.0,1112.6920147458181,53.904377271160314,68.3928680454113,0.35502738626528263,0.31801992490360065,0.09409244321122742
LC240,6,6,997.0,488.29704622243395,91.83886759936689,116.86199340162769,0.6704640988248204,0.5526912794345049,-0.5102336547417914
LC301,6,6,952.0,790.9186604932054,59.9000678745738,68.25443759635743,0.4800492750452885,0.37752143618428863,-0.16920308771722117
LC107,6,6,948.0,819.6934141998596,42.099006764288674,45.90534906106557,0.3305542918341226,0.2664494099005612,-0.1353444997891778
LC219,6,6,922.0,761.7505823597171,79.30713209573783,94.27287075353176,0.7074322750614267,0.5160984735080553,-0.17380630980507894
LC125,6,6,888.0,812.5141923759193,55.45959969840046,69.88985845090296,0.40687292805667746,0.3747270249891923,-0.08500654011720797
LC324,6,6,813.0,758.3926670181229,70.598792383926,74.50535785408692,0.6438232800523113,0.5210242980363542,-0.06716769124462127
LC302,6,6,809.0,630.1484524500722,29.808591258321304,40.118039904547274,0.2644584906820138,0.221077314647624,-0.221077314647624
LC821,6,6,777.0,720.6555965385237,63.0783272760469,82.48084872968009,0.5888637712354977,0.48709133031696444,-0.0725153197702397
LC944,6,6,771.0,871.8494520555322,63.85320491597889,82.41478895417517,0.5129886722944095,0.4969121005134544,0.13080343976074227
LC505,6,6,770.0,495.2646265269845,62.77888507790922,89.41016415429436,0.7501018361489796,0.48918611749020174,-0.35679918632859153
LC127,6,6,768.0,947.6803690339972,45.67939695600205,60.70731245782372,0.33918771087573757,0.356870288718766,0.23395881384635042
LC420,6,6,767.0,681.3283956563721,36.68185057284109,42.64324609547733,0.39045309334619666,0.28695059118259003,-0.11169700696692027
LC235,6,6,760.0,663.7626422108344,33.854102136246645,42.8374028071435,0.36301952387505154,0.26726922739142084,-0.1266281023541651
LC213,6,6,755.0,749.0591421644797,69.17385283467794,90.68351304204735,0.7826290485902808,0.5497259827921426,-0.007868685874861312
LC954,6,6,744.0,863.3524907808177,29.261458616160027,36.14009213687022,0.2586148509963086,0.23597950496903247,0.16042001449034649
LC234,6,6,740.0,564.5585372557791,50.68639655651517,71.53483538886145,0.45562186156354434,0.4109707828906635,-0.23708305776246053
LC552,6,6,738.0,909.9799779179679,74.98706489388378,83.60336514412911,0.624534208488399,0.6096509340966161,0.2330352004308509
LC311,6,6,735.0,516.0249419081313,46.294274130600336,53.426750844467236,0.4572467759953078,0.3779124418824517,-0.2979252491045834
LC224,6,6,733.0,704.0998528310743,44.66667884033665,46.553334954641436,0.4710471544800696,0.3656208363465483,-0.03942721305446907
LC214,6,6,733.0,858.6283545733417,63.006856536182134,85.99932659420035,0.6122595230503182,0.5157450739660202,0.17138929682584136
LC895,6,6,723.0,656.7619414612708,60.75953256886661,63.97592730997513,0.5463026648388171,0.5042284860486855,-0.09161557197611239
LC206,6,6,718.0,729.620880621156,47.580925640145836,50.200751959747535,0.4464531680483214,0.39761219197893455,0.016185070503002514
LC409,6,6,693.0,886.7107781099694,41.40758632178737,53.323102439860065,0.46395949267835057,0.35850724088127595,0.27952493233761816
LC939,6,6,689.0,664.2804569052797,30.7562918580373,35.593660634633764,0.2865798273390663,0.26783418163748013,-0.03587742103732976
LC201,6,6,680.0,573.0767186696598,29.277154847889054,38.76799829571433,0.30621623307747153,0.2583278368931387,-0.15724011960344134
LC571,6,6,674.0,835.2581422218934,61.43568679233487,72.00862549395409,0.6099406204709759,0.5469052236706368,0.23925540389004962
LC522,6,6,659.0,712.8469645026556,51.95424217944486,59.518045880955306,0.47196683102410714,0.4730280016337924,0.08171011305410554
LC212,6,6,652.0,585.4036553423383,47.26022700983131,54.11544931816985,0.6074823706669187,0.43491006450765013,-0.10214163291052397
LC529,6,6,651.0,400.46362861853873,72.63071866410412,86.72712098211811,0.7923855696150796,0.6694075452912822,-0.38484849674571625
LC326,6,6,634.0,335.6916182368821,61.42178021403766,80.4930273982538,0.6642832468256047,0.5812786771044574,-0.47051795230775695
LC223,6,6,628.0,536.0954100136164,77.95733109891738,90.84192203511829,0.8744203674062553,0.7448152652762806,-0.14634488851334973
LC901,6,6,619.0,473.11409723817223,36.17339790468233,44.89698019264734,0.42135088725444864,0.3506306743587948,-0.23567997215157968
LC1027,6,6,600.0,16.921357487772276,102.73181774232681,244.87792415181283,1.9997054351913885,1.027318177423268,-0.9717977375203795
LC572,6,6,595.0,400.131743818803,63.422736436916466,84.0938336944211,0.8217416566858285,0.6395570060865526,-0.32750967425411265
LC148,6,6,579.0,372.5149231218515,57.257111163192974,72.98891442595426,0.6754386497561115,0.5933379395149531,-0.3566236215512064
LC894,6,6,570.0,608.2788757012446,32.90147681048202,34.166915453733885,0.36532977594774657,0.3463313348471792,0.06715592228288524
LC988,6,6,566.0,530.0930173193232,79.43914549916605,98.51068955362628,0.8500144349418349,0.8421110830300288,-0.06343989872911102
LC153,6,6,558.0,609.330780920385,27.51947695065475,35.23084344601041,0.4138376745704108,0.2959083543081156,0.09199064681072579
LC966,6,6,553.0,689.5388483904466,32.51771885781299,43.341477439871,0.36595271009604513,0.35281430948802517,0.24690569329194662
LC558,6,6,551.0,636.9670961239023,27.92668346901637,33.225904037701696,0.28380422672505157,0.30410181635952493,0.15602013815590238
LC215,6,6,551.0,446.2918283113614,30.72674957472371,46.63384722673016,0.344057547053692,0.33459255435270824,-0.1900329794712134
LC330,6,6,532.0,596.5417002013197,35.99479180846167,39.205536415632174,0.3932986315615259,0.405956298591673,0.12131898534082663
LC122,6,6,528.0,799.5419691309819,51.79076498902486,61.167719070400075,0.9038631795327067,0.5885314203298279,0.5142840324450416
LC239,6,6,518.0,405.37702594054963,56.561602114039054,71.31333181722052,0.7845116870876002,0.6551536924406067,-0.2174188688406377
LC713,6,6,513.0,186.01537103242467,68.63247361559567,86.6240992612019,1.0893941581338622,0.8027189896560897,-0.6373969375586265
LC245,6,6,507.0,338.817555474668,44.07955883045878,72.60611558299108,0.5595857728716903,0.5216515837924116,-0.3317207978803392
LC501,6,6,503.0,584.8557297596772,29.99757405469859,35.824357704633655,0.38433955972106615,0.3578239449864643,0.1627350492240102
LC242,6,6,503.0,205.8003037131429,65.2582724744923,90.11506589465516,0.9726038138989112,0.7784286975088546,-0.5908542669718828
LC410,6,6,500.0,466.76035830252476,50.23053538390863,69.6003383854747,0.5967474404740146,0.6027664246069036,-0.06647928339495038
LC319,6,6,499.0,583.2361312432724,51.135622655505095,52.28468691796074,0.6530048141834411,0.6148571862385382,0.16880988225104704
LC109,6,6,497.0,469.35853929692945,32.93975802465277,37.0427607871431,0.4347874082384546,0.397663074744299,-0.05561662113293867
LC801,6,6,495.0,602.7600053883765,34.896418857104635,38.02310204259177,0.5238964252723907,0.42298689523763194,0.21769698058257866
LC624,6,6,495.0,567.4634555135384,43.31079113326652,55.0773922751599,0.47280563083268534,0.5249792864638366,0.14639081921926972
LC307,6,6,491.0,386.2790442659,29.38105919556531,44.45556749188386,0.42637850125446475,0.35903534658531944,-0.21328096890855394
LC926,6,6,491.0,571.0774987397368,50.33239078529913,64.25537030677172,0.536550364058034,0.615059765197138,0.16309062879783473
LC876,6,6,490.0,539.0713275054849,22.39333268702688,28.79938562265465,0.2519152323201065,0.2742040737186965,0.10014556633772427
LC145,6,6,481.0,431.0496115712787,47.40308497375181,55.39165898924402,0.6185457249955857,0.5913066732692533,-0.10384696139027293
LC852,6,6,480.0,443.7984919302183,49.64365514802284,69.56559895041865,0.7021262224244841,0.6205456893502854,-0.07541980847871194
LC997,6,6,476.0,385.1042212473332,55.41517378750546,70.36951652754128,0.7211602249411313,0.6985105939601528,-0.19095751838795538
LC856,6,6,474.0,315.62636127059375,48.69185446497497,72.93654930760378,0.5898889830763725,0.6163525881642402,-0.3341216006949499
LC138,6,6,470.0,188.88438027246215,56.03660910098731,71.27865927795023,0.9455950333164926,0.7153609672466466,-0.5981183398458252
LC938,6,6,466.0,252.54507169890343,50.89946878856721,74.76842983644352,0.7381943700084227,0.6553579672347709,-0.45805778605385533
LC621,6,6,466.0,634.5192018820383,53.070576041625436,72.40352892652031,0.7009225184999264,0.6833121378750057,0.3616291885880647
LC924,6,6,462.0,468.04621124682103,37.812508609438005,41.27496679648369,0.9041513659581518,0.4910715403823117,0.013087037330781436
LC616,6,6,459.0,445.7267794936644,31.271397333036465,34.20651672617034,0.43879655079621366,0.4087764357259669,-0.028917691734935882
LC429,6,6,455.0,499.2382960213553,26.986607727922927,32.47754553018003,0.42456686917387126,0.3558673546539287,0.09722702422275883
LC225,6,6,451.0,448.75795657546774,50.19994202677168,56.05262069460868,0.7185179420803179,0.6678484526843239,-0.004971271451290969
LC802,6,6,450.0,513.5862963626125,24.93816447752641,27.64458938995687,0.5229331432611696,0.3325088597003521,0.14130288080580555
LC106,6,6,450.0,582.5045747793542,26.872121136801095,41.15750414225616,0.27194305070817787,0.3582949484906813,0.29445461062078715
LC427,6,6,446.0,538.879989308692,44.58050761182918,49.57007192476619,0.7191509460370143,0.5997377705627244,0.2082510971046907
LC336,6,6,444.0,369.48453076351234,57.003827233951974,67.5846917641959,0.875610992529065,0.7703219896479997,-0.16782763341551288
LC108,6,6,437.0,512.6151071008592,30.288540734924158,40.38993866060225,0.5239978534378644,0.41586097118889004,0.1730322816953299
LC908,6,6,435.0,568.0332087658437,44.28590948359576,58.02318715013031,0.5278255265265763,0.6108401308082174,0.3058234684272271
LC968,6,6,434.0,594.6226980735264,26.77044967892105,36.456563262299774,0.4531318137574713,0.3700983826578947,0.3700983826578947
LC815,6,6,433.0,508.4238106574863,48.172626689363334,50.674484843402404,0.7669498004339518,0.6675190765269746,0.1741889391627858
LC306,6,6,431.0,396.26278337251796,63.41105206883645,78.11027419909834,0.9595478401417413,0.8827524649954029,-0.08059679031898391
LC444,6,6,430.0,430.0597559582105,25.022779804947223,27.09249003747835,0.33980029790218064,0.3491550670457752,0.00013896734467556965
LC110,6,6,426.0,564.9916571995797,47.57527226513293,67.78247162744569,0.6401672373613874,0.6700742572553934,0.326271495773661
LC101,6,6,420.0,450.56048166132507,29.579256659868832,34.60744347566494,0.4120239590798129,0.4225608094266976,0.0727630515745835
LC891,6,6,420.0,128.2444895820223,53.84421768329062,78.75661378161716,1.1262211683793948,0.7692031097612946,-0.6946559771856613
LC309,6,6,406.0,314.51629826029136,21.631238881620103,28.02973528869929,0.3272689351793555,0.31967348100916404,-0.22532931462982422
LC119,6,6,405.0,408.19108334409157,26.195153924791246,30.49956046516669,0.45319210912588953,0.3880763544413518,0.007879218133559442
LC936,6,6,395.0,470.2220974373277,48.497109544313695,59.936562576258495,0.714149587825128,0.7366649551034992,0.1904356897147539
LC814,6,6,393.0,471.02558327974594,16.704293065053033,20.70167707342584,0.24863768842837705,0.2550273750389776,0.19853837984668188
LC504,6,6,387.0,183.6044088146255,51.808057183059816,77.22679045239062,1.0116892580802956,0.8032256927606173,-0.5255700030629833
LC562,6,6,385.0,443.1906759661937,22.86883835577352,35.58200477032084,0.3680493259099149,0.3563974808691977,0.1511446128992042
LC828,6,6,384.0,144.75439540841353,47.39230822388249,71.52194620838418,0.8206102776557236,0.7405048159981639,-0.6230354286239232
LC989,6,6,378.0,304.4691987768522,48.038585331986695,57.842829387872506,0.8515162553132081,0.7625172274918524,-0.19452592916176686
LC804,6,6,376.0,396.3348915586748,29.479932123742344,38.12479471774079,0.4656385730302845,0.4704244487831225,0.05408215840073105
LC520,6,6,374.0,496.08767317049853,45.16452188957776,66.88265919587411,0.6513361105233942,0.7245645222926913,0.3264376287981244
LC970,6,6,373.0,532.6539300965359,28.968306829464428,34.12243047064743,0.3888002017700154,0.46597812594312754,0.4280266222427238
LC840,6,6,372.0,389.88380964029204,21.67596297639985,26.533398437459734,0.35947095732335027,0.34961230607096533,0.0480747570975591
LC202,6,6,365.0,332.3885338685561,47.692977655509004,54.264323532516286,0.9166356617779233,0.783994153241244,-0.08934648255190118
LC803,6,6,363.0,381.2098755360549,49.22322814554073,65.40536021716812,0.9013195797777437,0.8136070767857972,0.0501649463803164
LC316,6,6,361.0,397.7758086773734,38.67657892635515,46.26736546761431,0.7387829627662411,0.6428240264768169,0.10187204619771019
LC972,6,6,361.0,316.0078479689175,42.93958064797962,47.89131802459793,0.8794796519162178,0.7136772406866418,-0.12463200008610112
LC902,6,6,359.0,433.98039419678366,50.21272334977075,59.42303646923753,0.7852289896062062,0.839209860998954,0.2088590367598432
LC154,6,6,358.0,420.9334191054531,35.3875788697295,41.68974669621214,0.7384082024207101,0.5930879140178128,0.17579167347891936
LC887,6,6,358.0,232.1748864074736,38.54715287235763,54.13669339005853,0.7488332083690524,0.6460416682518039,-0.3514667977444872
LC706,6,6,358.0,414.5488470703183,50.30641325067984,57.523508392761215,0.7740974337145868,0.8431242444248017,0.15795767338077715
LC907,6,6,353.0,424.45623374928607,42.42319485996422,55.05724882474165,0.6266827046592646,0.7210741335971255,0.20242559135775098
LC203,6,6,352.0,390.7923653029444,19.721587651313968,23.049516992576795,0.42876878928252554,0.3361634258746699,0.11020558324700101
LC414,6,6,351.0,445.38229694710196,27.69757674547726,30.164330713038375,0.5197134085854744,0.4734628503500386,0.2688954328977265
LC133,6,6,351.0,437.1508267827245,31.16855115617255,34.62915416394068,0.47651174415556047,0.5327957462593599,0.24544395094793295
LC443,6,6,350.0,267.8797338077115,34.799784380436535,42.81258491829242,0.6221307100201195,0.5965677322360549,-0.2346293319779672
LC308,6,6,348.0,448.75710039684583,52.95244105499637,64.9113016197474,0.7974018860867321,0.9129731216378685,0.2895318976920857
LC428,6,6,342.0,441.33590916043585,35.1007196906769,39.375468740773385,0.8806622034249264,0.6158020998364367,0.29045587473811657
LC932,6,6,340.0,503.2951191308917,41.965714905724475,50.29294266315394,0.7033780407695115,0.7405714395127849,0.48027976214968143
LC141,6,6,334.0,434.71599681677895,28.246960348588583,38.790872616770606,0.517017702392756,0.507430425423747,0.30154490064903894
LC111,6,6,326.0,444.09636501665193,29.092897955246084,37.85704123149138,0.47503417927672126,0.5354521096057562,0.3622587883946377
LC999,6,6,326.0,211.3709100015937,56.27078918003054,95.11587212012057,1.2008739525992835,1.0356586965649792,-0.3516229754552341
LC857,6,6,325.0,317.5177734134223,11.756773738439946,13.843068353304929,0.24813937511847461,0.2170481305558144,-0.023022235651008447
LC955,6,6,324.0,430.71146837954615,31.42348893195796,33.12639362247302,0.7000027617415955,0.5819164617029251,0.3293563838874882
LC506,6,6,320.0,385.8272411291938,24.87093310139865,32.86213979506061,0.5207535334061477,0.4663299956512247,0.2057101285287306
LC143,6,6,320.0,400.35073923773706,25.615284859670822,30.029160970385554,0.4124633008601661,0.48028659111882793,0.25109606011792845
LC102,6,6,318.0,435.8991350335169,27.150846769569856,34.17777162483154,0.39571498266260624,0.5122801277277331,0.3707519969607451
LC323,6,6,318.0,291.15555432634574,56.34730631347775,72.80718574540998,1.123310695263024,1.0631567228958065,-0.08441649582910143
LC433,6,6,317.0,367.05765685923996,20.8256998421571,24.413117192621005,0.491580140058583,0.3941772840786833,0.15791058946132497
LC841,6,6,316.0,258.0305967661451,38.844981060769705,50.94833862840927,0.7596208648099957,0.7375629315336021,-0.18344747858814844
LC132,6,6,312.0,365.8045205677389,20.026605792096085,27.882594985204552,0.3698103006422582,0.38512703446338625,0.17245038643506058
LC949,6,6,310.0,318.69193661850926,14.914172474449984,16.668626318236367,0.3627091122560864,0.28866140273129,0.028038505220997715
LC507,6,6,310.0,322.0061682865796,21.786238257688733,23.164561185865868,0.5598043012765795,0.421669127568169,0.03872957511799876
LC568,6,6,310.0,141.44861701598637,46.93231866632209,76.90893751324228,1.1196962744068455,0.9083674580578469,-0.5437141386581084
LC328,6,6,309.0,401.33388906725605,58.850591907834776,68.59323894159799,1.0573225987639214,1.142729939957957,0.2988151749749388
LC401,6,6,307.0,429.2130206953929,35.456455500990856,42.1234109293089,0.597844802950363,0.6929600423646421,0.3980880152944394
LC967,6,6,303.0,446.9948840078248,36.97407531179457,50.1872080647957,0.8418019501138443,0.732159907164249,0.4752306402898508
LC210,6,6,302.0,333.69650141810723,38.348360046814996,44.12981328087336,0.8294223562198529,0.7618879479499668,0.10495530270896429
LC951,6,6,300.0,132.3785367212031,36.45024062016287,56.263759798981546,0.8381671037372596,0.7290048124032574,-0.5587382109293231
LC407,6,6,300.0,604.0834743132501,50.680579052208365,58.74973987737771,0.9983842514848198,1.0136115810441673,1.0136115810441673
LC418,6,6,299.0,415.8852506928006,30.638444385056914,35.23625882728938,0.6454546145139317,0.6148182819743863,0.3909205708789318
LC831,6,6,295.0,163.05578362884532,43.02901831350594,61.916564614186626,1.1213826904324817,0.8751664741730022,-0.4472685300717107
LC567,6,6,294.0,533.647618519644,53.05424345802609,76.00344027666466,0.9996725950115036,1.0827396624086958,0.8151279541484489
LC807,6,6,291.0,377.12472729260463,43.601703705986125,51.36711590992318,0.8466061316725136,0.8990042001234253,0.295961262173899
LC885,6,6,291.0,112.21949809256984,48.61503453962619,96.69380329090308,1.2433104941803952,1.0023718461778597,-0.6143659859361861
LC120,6,6,289.0,427.8456159378739,25.558115248044057,46.3652968794742,0.5100285707028435,0.5306183096479735,0.480434657224477
LC415,6,6,287.0,174.0135705933682,37.89006498336431,55.58105677817456,0.8957545193251035,0.7921267940773027,-0.39368093869906556
LC703,6,6,277.0,432.81738187669185,33.30637189332422,48.36086802343747,0.5210748686479414,0.7214376583391527,0.5625176241035807
LC941,6,6,275.0,122.01100249823425,31.747046636154096,56.00490272987621,0.7293903999906086,0.6926628356979075,-0.5563236272791482
LC810,6,6,268.0,303.6869625003909,14.729730355080292,19.601626787871197,0.3247494171554505,0.32977008257642443,0.1331603078372797
LC830,6,6,268.0,120.84801525654964,34.04863388578863,62.832947914508985,0.9230194861419277,0.7622828481892977,-0.5490745699382477
LC911,6,6,267.0,384.7918329633793,25.72208194866252,28.796688808040702,0.8295046093094748,0.5780243134530904,0.44116791372052194
LC845,6,6,263.0,121.7235452925648,32.9434348901918,60.008330374913804,0.9012984065360564,0.7515612522477217,-0.5371728315872061
LC855,6,6,262.0,191.4431043718179,39.07849428347256,48.335904918510906,1.0317536270105803,0.8949273500031883,-0.2693011283518401
LC717,6,6,260.0,183.75642506530602,35.56389816222564,43.72341487099377,0.9539946720097516,0.8207053422052071,-0.2932445189795924
LC582,6,6,260.0,236.70531226031477,36.45816523179382,39.624588431999726,0.9356849290497942,0.8413422745798573,-0.08959495284494325
LC928,6,6,259.0,309.93431239543656,21.75090230377572,22.463165326755696,0.9198030182949607,0.503881906651175,0.1966575768163575
LC899,6,6,259.0,311.5153733486067,29.83307768530929,35.88244761839288,0.7405528218284015,0.6911137687716438,0.2027620592610298
LC221,6,6,255.0,276.4832027742468,16.471298746892085,18.432463208951287,0.6072890430731824,0.3875599705151079,0.08424785401665426
LC942,6,6,255.0,101.82778986737388,37.824891928861454,70.91270255245321,1.1152914081998553,0.8899974571496814,-0.6006753338534359
LC134,6,6,253.0,368.56940976980565,39.76427637805452,46.77225546875948,1.2503139937607235,0.9430263172661151,0.45679608604666266
LC888,6,6,251.0,185.6503064653564,31.157681203639502,49.23164972125119,0.7399826749574978,0.7448051283738527,-0.26035734475953626
LC560,6,6,251.0,315.32489692754484,36.67377643696094,39.50071164538098,0.9536188195655235,0.8766639785727715,0.25627448975117467
LC553,6,6,249.0,284.9279632893364,14.869845323917664,16.45923923904551,0.37216574465479696,0.35830952587753406,0.14428900919412205
LC984,6,6,248.0,339.48185957832754,32.50595422670168,35.51369917611011,0.801422118384572,0.7864343764524601,0.36887846604164326
LC948,6,6,248.0,312.4063986779424,45.30997504758327,57.59058606095943,0.9784990528481282,1.0962090737318535,0.259703220475574
LC844,6,6,247.0,187.26121559137326,34.452491047012664,38.78121127110948,0.9972612681989438,0.8369026165266235,-0.24185742675557398
LC423,6,6,246.0,264.42499740880777,19.88278737930228,25.60399483507682,0.47928122659452277,0.484946033641519,0.07489836345043807
LC440,6,6,246.0,357.26722597998076,21.856684563690678,28.408912258214755,0.8026711681428119,0.5330898674070897,0.4523057966665884
LC126,6,6,246.0,319.07068083961786,29.794801183254176,39.39454223421928,0.6178960168496554,0.7267024678842482,0.29703528796592626
LC816,6,6,246.0,119.52575927899215,42.98833897390201,68.82707255958563,1.268479635517582,1.0484960725341954,-0.5141229297601944
LC981,6,6,245.0,125.99631876135025,35.749008456354716,47.95008578542813,1.213033250833185,0.8754859213801155,-0.48572931117816215
LC521,6,6,244.0,298.06545178583883,26.9513671891764,30.510380848424568,0.6380879950627746,0.6627385374387639,0.2215797204337659
LC905,6,6,241.0,160.02909641287187,26.872570744485348,42.69897443273515,1.0257311778242018,0.6690266575390543,-0.3359788530586231
LC327,6,6,241.0,243.71863327726703,41.43816791840461,48.19241727421003,1.243449832286785,1.0316556328233513,0.01128063600525739
LC208,6,6,241.0,207.96656995176903,42.65687480540932,56.420089549766615,1.127803215366067,1.0619968831222237,-0.13706817447398748
LC313,6,6,240.0,255.30514534378818,29.809020131183292,37.38920815992415,0.7400654751892932,0.7452255032795824,0.06377143893245078
LC925,6,6,238.0,257.82935784283876,39.491706187992015,46.10868398172022,1.3141535703938076,0.9955892316300508,0.08331662959175949
LC712,6,6,238.0,233.9277953202788,43.27707094788908,55.03025003015941,1.258972752221702,1.0910185953249347,-0.017110103696307517
LC992,6,6,237.0,238.2767358888536,32.65519464119039,38.28566452056205,0.9819694683430337,0.8267137883845669,0.005387071260985718
LC808,6,6,237.0,357.29351916542356,35.08454260099253,43.218836073963615,0.7816535856865497,0.8882162683795576,0.5075675914152891
LC136,6,6,231.0,323.2935961823051,15.70916894962597,18.18576104691053,0.6221898377732343,0.4080303623279473,0.39953937741257656
LC934,6,6,227.0,270.2765093401264,18.432421918280173,21.892225034071224,0.47261357631930273,0.487200579337802,0.1906454155952703
LC228,6,6,220.0,244.37642259796232,9.123303484707195,11.665052681342875,0.34488393841556086,0.2488173677647417,0.11080192089982872
LC103,6,6,218.0,290.58649074560515,18.883572715346393,27.555162324232892,0.4676093438181325,0.5197313591379741,0.3329655538789225
LC211,6,6,218.0,306.1242119291048,29.892724077978112,37.42623412570591,0.8222390971932466,0.8227355250819663,0.40423950426194866
LC850,6,6,216.0,104.22289376775754,21.615603099993038,33.54337221217629,0.8251077836396408,0.6004334194442511,-0.5174866029270484
LC853,6,6,216.0,114.03829165163773,41.632569636373056,67.07459065744783,1.3606858354128362,1.1564602676770293,-0.4720449460572327
LC881,6,6,214.0,111.12419906992602,20.703846736870677,30.623041863072647,0.7944561626751314,0.5804816842113274,-0.48072804172931766
LC557,6,6,214.0,419.2596343305754,39.19222161748974,57.25510376724349,0.6659791087557151,1.0988473350698058,0.9591571697690444
LC903,6,6,212.0,207.11256912330745,35.65638153728125,49.56594405950673,1.073059417689512,1.009142873696639,-0.023053919229681814
LC708,6,6,211.0,274.27092630964165,13.547428202802706,16.78487006565902,0.3541991419651707,0.3852349251981812,0.29986220999830154
LC142,6,6,211.0,187.65328874575437,19.547428205733418,21.4236654722097,0.6365377688441418,0.5558510390255949,-0.11064792063623509
LC569,6,6,210.0,198.0218966149567,20.482988122424647,29.415001703702522,0.8154749492420392,0.5852282320692755,-0.05703858754782534
LC806,6,6,210.0,244.9339407880263,23.542562256151744,29.475513876980614,0.7635929636009902,0.6726446358900499,0.16635209899060127
LC973,6,6,209.0,144.1476287276753,26.924806030318383,32.82669584482113,1.3419314530732562,0.7729609386694273,-0.3102984271403095
LC863,6,6,209.0,207.0441741365386,28.317161882266685,32.49918420500072,0.9008825044575269,0.8129328770028713,-0.00935801848546124
LC503,6,6,208.0,280.0933882011879,19.00059628229539,20.9964758118665,0.6631911785528207,0.5480941235277517,0.3466028278903265
LC530,6,6,207.0,279.5255054754627,23.97740884470881,31.333785862105408,0.5679817861366879,0.6949973578176466,0.3503647607510276
LC430,6,6,206.0,431.1904234418483,41.6169671124574,56.18763863876424,0.6829688710126812,1.212144673178371,1.0931573953487779
LC403,6,6,205.0,219.76098954973676,20.311197452405203,22.699750540705043,0.7521155048503577,0.5944740717777133,0.07200482707188674
LC883,6,6,204.0,268.7274446362295,22.957857967063536,30.874855523467584,0.5951984486589557,0.6752311166783393,0.3172913952756348
LC991,6,6,202.0,171.38725659381768,36.72737199012355,42.333080808758204,1.3560500343310944,1.0909120393106004,-0.15154823468407078
LC730,6,6,201.0,104.52046805286591,21.234330888920187,30.38789760495571,0.9646780701995761,0.6338606235498564,-0.47999767137877664
LC139,6,6,201.0,264.888111031115,29.669524362337782,34.6199271688813,1.2055227081644364,0.885657443651874,0.3178512986622636
LC231,6,6,200.0,257.261194381446,30.75198029854221,34.552217552432914,0.8777580203742406,0.9225594089562663,0.2863059719072298
